t,X,Y,Z
1.385300000000000011e+02,-9.320493174036082351e+00,-1.744662377251764340e+01,1.241774081388411410e+01
1.385399999999999920e+02,-1.015535202968669637e+01,-1.871484857993570472e+01,1.382943143585682222e+01
1.385500000000000114e+02,-1.102950330156036429e+01,-1.993540110376961394e+01,1.548706592692418660e+01
1.385600000000000023e+02,-1.193231067885274932e+01,-2.105774802511425392e+01,1.740397543653632439e+01
1.385699999999999932e+02,-1.284883654219206051e+01,-2.202108183123663565e+01,1.958288232083138780e+01
1.385800000000000125e+02,-1.375934738834878601e+01,-2.275615162112833900e+01,2.201123574585538378e+01
1.385900000000000034e+02,-1.463913939718717394e+01,-2.318921692671142409e+01,2.465654758014740366e+01
1.385999999999999943e+02,-1.545887504569678583e+01,-2.324846843671616270e+01,2.746270990434069859e+01
1.386100000000000136e+02,-1.618561501283321746e+01,-2.287277274358554990e+01,3.034860513181293484e+01
1.386200000000000045e+02,-1.678466341114004479e+01,-2.202183643415797931e+01,3.321038731662316934e+01
1.386299999999999955e+02,-1.722220426539452731e+01,-2.068600501207059850e+01,3.592839885072025652e+01
1.386400000000000148e+02,-1.746850418571473895e+01,-1.889325583771187311e+01,3.837868095077548958e+01
1.386500000000000057e+02,-1.750123867760020957e+01,-1.671094561866521389e+01,4.044759899382674462e+01
1.386599999999999966e+02,-1.730834783419728495e+01,-1.424082293105125174e+01,4.204672964956342440e+01
1.386700000000000159e+02,-1.688982326864872618e+01,-1.160759103897365918e+01,4.312451815679803246e+01
1.386800000000000068e+02,-1.625800962312757747e+01,-8.943281566557562456e+00,4.367178715711499137e+01
1.386899999999999977e+02,-1.543633044070899807e+01,-6.371010480707936630e+00,4.371987961008875345e+01
1.387000000000000171e+02,-1.445670929809827854e+01,-3.991727381137196051e+00,4.333236026484652115e+01
1.387100000000000080e+02,-1.335622464830514211e+01,-1.876367855557604880e+00,4.259286568051808075e+01
1.387199999999999989e+02,-1.217362866790649178e+01,-6.400391306063668573e-02,4.159226760027183190e+01
1.387299999999999898e+02,-1.094627451451980704e+01,1.435032868480125234e+00,4.041778317834747014e+01
1.387400000000000091e+02,-9.707797386334545919e+00,2.632970680068706493e+00,3.914549672978356654e+01
1.387500000000000000e+02,-8.486670173212282009e+00,3.557354217963192511e+00,3.783654385731391301e+01
1.387599999999999909e+02,-7.305572986993436935e+00,4.244263357929940916e+00,3.653635496549631512e+01
1.387700000000000102e+02,-6.181408338301746852e+00,4.732854916583575822e+00,3.527597786815476866e+01
1.387800000000000011e+02,-5.125757429609909543e+00,5.061501465912380482e+00,3.407450357336372093e+01
1.387899999999999920e+02,-4.145586958280686574e+00,5.265411287174487143e+00,3.294183292298150434e+01
1.388000000000000114e+02,-3.244055543658946217e+00,5.375424557460338093e+00,3.188129340810194279e+01
1.388100000000000023e+02,-2.421315217401252440e+00,5.417638483276239647e+00,3.089185402213815834e+01
1.388199999999999932e+02,-1.675244918347010170e+00,5.413553975970287979e+00,2.996985623303683255e+01
1.388300000000000125e+02,-1.002084823622869880e+00,5.380508339723273359e+00,2.911028117863066811e+01
1.388400000000000034e+02,-3.969621170754449313e-01,5.332231881829068598e+00,2.830762263986943950e+01
1.388499999999999943e+02,1.456879522090053225e-01,5.279427239096329494e+00,2.755645059161589217e+01
1.388600000000000136e+02,6.317948865047531282e-01,5.230314765624769713e+00,2.685174634310498476e+01
1.388700000000000045e+02,1.067405976952010782e+00,5.191116998972957752e+00,2.618907789461013991e+01
1.388799999999999955e+02,1.458505594301782393e+00,5.166473365436925036e+00,2.556466939491873092e+01
1.388900000000000148e+02,1.810887793232706988e+00,5.159786379127909051e+00,2.497540471880371271e+01
1.389000000000000057e+02,2.130070911000076173e+00,5.173505502139324363e+00,2.441879354464342100e+01
1.389099999999999966e+02,2.421244611647998646e+00,5.209356653574520379e+00,2.389291920291453053e+01
1.389200000000000159e+02,2.689241511386676997e+00,5.268525479245317555e+00,2.339638078290971279e+01
1.389300000000000068e+02,2.938527011249472132e+00,5.351801789004624332e+00,2.292823713009125797e+01
1.389399999999999977e+02,3.173202226013957628e+00,5.459691537427831420e+00,2.248795701114261902e+01
1.389500000000000171e+02,3.397015938616543718e+00,5.592501633934043426e+00,2.207537748166323155e+01
1.389600000000000080e+02,3.613382349535150695e+00,5.750401847604237560e+00,2.169067104398586920e+01
1.389699999999999989e+02,3.825402059230641250e+00,5.933467168342904330e+00,2.133432128048178456e+01
1.389799999999999898e+02,4.035884246836470624e+00,6.141703208136010339e+00,2.100710610239207909e+01
1.389900000000000091e+02,4.247368415151587584e+00,6.375056565453346202e+00,2.071008742630514732e+01
1.390000000000000000e+02,4.462144382414099830e+00,6.633411519625066255e+00,2.044460587847233413e+01
1.390099999999999909e+02,4.682269433911431911e+00,6.916573960281739097e+00,2.021227895822007881e+01
1.390200000000000102e+02,4.909581717376089394e+00,7.224243085951744803e+00,2.001500091377298318e+01
1.390300000000000011e+02,5.145709089977105855e+00,7.555971130152301818e+00,1.985494236056911888e+01
1.390399999999999920e+02,5.392072715680709116e+00,7.911111206744351421e+00,1.973454737990373076e+01
1.390500000000000114e+02,5.649884784432894769e+00,8.288753333272657287e+00,1.965652546219847707e+01
1.390600000000000023e+02,5.920139795076298839e+00,8.687648826757481402e+00,1.962383520447396634e+01
1.390699999999999932e+02,6.203598930576523784e+00,9.106123617054448616e+00,1.963965615128099884e+01
1.390800000000000125e+02,6.500767178527160794e+00,9.541981643871380925e+00,1.970734461864855547e+01
1.390900000000000034e+02,6.811863037081978156e+00,9.992400455510216162e+00,1.983036882552429603e+01
1.390999999999999943e+02,7.136780924822881289e+00,1.045382246832682505e+01,2.001221827687744081e+01
1.391100000000000136e+02,7.475046813159558212e+00,1.092184711722059198e+01,2.025628224173762959e+01
1.391200000000000045e+02,7.825768151633112346e+00,1.139113133294162239e+01,2.056569254265763647e+01
1.391299999999999955e+02,8.187579884438324740e+00,1.185530835797726468e+01,2.094312696384672634e+01
1.391400000000000148e+02,8.558589271916725139e+00,1.230693769055169717e+01,2.139057167136745363e+01
1.391500000000000057e+02,8.936323321136125486e+00,1.273750161059361297e+01,2.190904439766640621e+01
1.391599999999999966e+02,9.317683844976844654e+00,1.313746579449927054e+01,2.249828498796899723e+01
1.391700000000000159e+02,9.698916407216159996e+00,1.349642227223138491e+01,2.315642629140679887e+01
1.391800000000000068e+02,1.007560050482603842e+01,1.380333155982578219e+01,2.387966607288419141e+01
1.391899999999999977e+02,1.044266905075457963e+01,1.404687628995332282e+01,2.466196896671148053e+01
1.392000000000000171e+02,1.079446525300995852e+01,1.421593027879777971e+01,2.549483530043509916e+01
1.392100000000000080e+02,1.112484401334202033e+01,1.430013436434798457e+01,2.636717914415922337e+01
1.392199999999999989e+02,1.142732269974615633e+01,1.429055398708424640e+01,2.726535903720077414e+01
1.392299999999999898e+02,1.169528241401409829e+01,1.418037495164650075e+01,2.817339933092357640e+01
1.392400000000000091e+02,1.192221574089552050e+01,1.396557598404047518e+01,2.907342637312635603e+01
1.392500000000000000e+02,1.210201081465298323e+01,1.364550353345840428e+01,2.994632160702000334e+01
1.392599999999999909e+02,1.222925512242534118e+01,1.322327008888046151e+01,3.077256486758289000e+01
1.392700000000000102e+02,1.229953684563724359e+01,1.270590563881260948e+01,3.153320985689110145e+01
1.392800000000000011e+02,1.230971792812127852e+01,1.210421421223067284e+01,3.221090599800030674e+01
1.392899999999999920e+02,1.225815252981566061e+01,1.143232189157521894e+01,3.279086328237212200e+01
1.393000000000000114e+02,1.214482770911215148e+01,1.070694398238114076e+01,3.326165479659024271e+01
1.393100000000000023e+02,1.197141000437219560e+01,9.946439260615543176e+00,3.361576767831056856e+01
1.393199999999999932e+02,1.174119119166654990e+01,9.169749880154469679e+00,3.384984535930103533e+01
1.393300000000000125e+02,1.145893735885550235e+01,8.395339925273134440e+00,3.396460602499687553e+01
1.393400000000000034e+02,1.113065571675666909e+01,7.640240910066211200e+00,3.396446561799873365e+01
1.393499999999999943e+02,1.076330155814259371e+01,6.919290580890649522e+00,3.385692970716566919e+01
1.393600000000000136e+02,1.036445230295765008e+01,6.244617904062015334e+00,3.365184074264057301e+01
1.393700000000000045e+02,9.941976233242257877e+00,5.625389850119145052e+00,3.336057307911618608e+01
1.393799999999999955e+02,9.503720700031141888e+00,5.067801948618415153e+00,3.299525913384979248e+01
1.393900000000000148e+02,9.057239232239922444e+00,4.575269880940657785e+00,3.256811054766468061e+01
1.394000000000000057e+02,8.609570320877343974e+00,4.148765916301426770e+00,3.209087387442312433e+01
1.394099999999999966e+02,8.167073880384773332e+00,3.787241284287474308e+00,3.157443638049369738e+01
1.394200000000000159e+02,7.735325430124082580e+00,3.488081191361664057e+00,3.102857774735053553e+01
1.394300000000000068e+02,7.319063453338150005e+00,3.247549881379466985e+00,3.046184972288378745e+01
1.394399999999999977e+02,6.922182376123738656e+00,3.061195788952570940e+00,2.988155827468157710e+01
1.394500000000000171e+02,6.547762078312474365e+00,2.924199029173579767e+00,2.929382063071453146e+01
1.394600000000000080e+02,6.198124537874108775e+00,2.831653717531121384e+00,2.870367126520222811e+01
1.394699999999999989e+02,5.874908782345685587e+00,2.778785277218876804e+00,2.811519484562387916e+01
1.394799999999999898e+02,5.579156440067044365e+00,2.761107953433643125e+00,2.753166908068388352e+01
1.394900000000000091e+02,5.311401566508228811e+00,2.774530577784937613e+00,2.695570534430598997e+01
1.395000000000000000e+02,5.071759853290827458e+00,2.815419733565534433e+00,2.638937931530009351e+01
1.395099999999999909e+02,4.860013667748578570e+00,2.880629398455494705e+00,2.583434739216261988e+01
1.395200000000000102e+02,4.675690538393599383e+00,2.967505346130713484e+00,2.529194726220264045e+01
1.395300000000000011e+02,4.518133662289937291e+00,3.073871426312448918e+00,2.476328280152062433e+01
1.395399999999999920e+02,4.386563761585360766e+00,3.198003560407387980e+00,2.424929459988009128e+01
1.395500000000000114e+02,4.280132174904532683e+00,3.338596041752356136e+00,2.375081800263620124e+01
1.395600000000000023e+02,4.197965461144564259e+00,3.494723600557889220e+00,2.326863079073303098e+01
1.395699999999999932e+02,4.139202047715339283e+00,3.665801720489568982e+00,2.280349260525676769e+01
1.395800000000000125e+02,4.103021600791645795e+00,3.851546882230184377e+00,2.235617806246366612e+01
1.395900000000000034e+02,4.088667856966338832e+00,4.051937747534069878e+00,2.192750526853856385e+01
1.395999999999999943e+02,4.095465655088212031e+00,4.267177764858374189e+00,2.151836117705627771e+01
1.396100000000000136e+02,4.122832861175841579e+00,4.497659251450717655e+00,2.112972496397349786e+01
1.396200000000000045e+02,4.170287801429924279e+00,4.743928664164344333e+00,2.076269033858286051e+01
1.396299999999999955e+02,4.237452718518380124e+00,5.006652492043636826e+00,2.041848746753452204e+01
1.396400000000000148e+02,4.324053651759373729e+00,5.286582971018158439e+00,2.009850495879997112e+01
1.396500000000000057e+02,4.429917017743814966e+00,5.584522621890275929e+00,1.980431212421586906e+01
1.396599999999999966e+02,4.554963037965789496e+00,5.901286438534640411e+00,1.953768150025450012e+01
1.396700000000000159e+02,4.699196026869643994e+00,6.237660400034881647e+00,1.930061134152711233e+01
1.396800000000000068e+02,4.862691419725718944e+00,6.594354850227957421e+00,1.909534749293982614e+01
1.396899999999999977e+02,5.045579287537964142e+00,6.971951189555785966e+00,1.892440367594549500e+01
1.397000000000000171e+02,5.248023959370839542e+00,7.370840274501730072e+00,1.879057877345194427e+01
1.397100000000000080e+02,5.470199256458332826e+00,7.791150947046121544e+00,1.869696914982847247e+01
1.397199999999999989e+02,5.712258745362056800e+00,8.232667261221781274e+00,1.864697338485276390e+01
1.397299999999999898e+02,5.974300351231520700e+00,8.694733291830521793e+00,1.864428603025615416e+01
1.397400000000000091e+02,6.256324653817531001e+00,9.176144974210883376e+00,1.869287612758556705e+01
1.397500000000000000e+02,6.558186241326241728e+00,9.675029322554616229e+00,1.879694529470358688e+01
1.397599999999999909e+02,6.879537650437058893e+00,1.018871270923740902e+01,1.896085927169100671e+01
1.397700000000000102e+02,7.219765711871221292e+00,1.071358176352085856e+01,1.918904604462646901e+01
1.397800000000000011e+02,7.577920592678302647e+00,1.124494295364158702e+01,1.948585323638019062e+01
1.397899999999999920e+02,7.952638524204143522e+00,1.177689009367788131e+01,1.985535764861403152e+01
1.398000000000000114e+02,8.342060169410460801e+00,1.230219281420373534e+01,2.030112102715064992e+01
1.398100000000000023e+02,8.743747839951996781e+00,1.281222324638338073e+01,2.082588874430773629e+01
1.398199999999999932e+02,9.154606314703753966e+00,1.329694235659765589e+01,2.143123261106296695e+01
1.398300000000000125e+02,9.570813774999960444e+00,1.374497079768798891e+01,2.211714584050455201e+01
1.398400000000000034e+02,9.987771215102654310e+00,1.414377073993964018e+01,2.288160744351005604e+01
1.398499999999999943e+02,1.040008036275344594e+01,1.447996353227102517e+01,2.372014476368006797e+01
1.398600000000000136e+02,1.080156129095966477e+01,1.473980170045330595e+01,2.462543547420500190e+01
1.398700000000000045e+02,1.118532105095478713e+01,1.490980138530499843e+01,2.558700228612029193e+01
1.398799999999999955e+02,1.154388328791639218e+01,1.497752224625367035e+01,2.659106202093636639e+01
1.398900000000000148e+02,1.186938544773150461e+01,1.493245685494147779e+01,2.762059203752897574e+01
1.399000000000000057e+02,1.215384458401624812e+01,1.476696338834634581e+01,2.865566769643616851e+01
1.399099999999999966e+02,1.238948505847439385e+01,1.447714891340671706e+01,2.967410210514936963e+01
1.399200000000000159e+02,1.256911227062246184e+01,1.406359240688214562e+01,3.065238378843760003e+01
1.399300000000000068e+02,1.268650723530152469e+01,1.353179394668567781e+01,3.156686277452169520e+01
1.399399999999999977e+02,1.273680911311235242e+01,1.289225454375481128e+01,3.239508845237472201e+01
1.399500000000000171e+02,1.271684860641909509e+01,1.216013097734200699e+01,3.311716390388899356e+01
1.399600000000000080e+02,1.262539602728538313e+01,1.135446703284961245e+01,3.371696202109488638e+01
1.399699999999999989e+02,1.246329450365667491e+01,1.049706625860546083e+01,3.418305617365781757e+01
1.399799999999999898e+02,1.223346064413622258e+01,9.611127873246100961e+00,3.450925379364902312e+01
1.399900000000000091e+02,1.194075018539069433e+01,8.719803492300201242e+00,3.469467871918708823e+01
1.400000000000000000e+02,1.159170197363038035e+01,7.844839503547733628e+00,3.474341503140310294e+01
1.400099999999999909e+02,1.119418717395093843e+01,7.005447426110384512e+00,3.466378652297036922e+01
1.400200000000000102e+02,1.075699953356423322e+01,6.217499307843151080e+00,3.446738909821462471e+01
1.400300000000000011e+02,1.028942566873507936e+01,5.493089052657019522e+00,3.416801134549722008e+01
1.400399999999999920e+02,9.800831848182259165e+00,4.840446428149745017e+00,3.378057134363761804e+01
1.400500000000000114e+02,9.300296860874068372e+00,4.264148542300111089e+00,3.332017145707263950e+01
1.400600000000000023e+02,8.796311155922778013e+00,3.765549049806679260e+00,3.280133651294640629e+01
1.400699999999999932e+02,8.296552469697946464e+00,3.343338430367010172e+00,3.223746340870042104e+01
1.400800000000000125e+02,7.807739190545081698e+00,2.994155817232310834e+00,3.164047868490475324e+01
1.400900000000000034e+02,7.335555745515775605e+00,2.713188733544698472e+00,3.102067852390421621e+01
1.400999999999999943e+02,6.884639707202049763e+00,2.494716438593831853e+00,3.038671362440030421e+01
1.401100000000000136e+02,6.458618005283675245e+00,2.332571293391306977e+00,2.974567799937840462e+01
1.401200000000000045e+02,6.060179175893784631e+00,2.220508117500779033e+00,2.910326348573620692e+01
1.401299999999999955e+02,5.691169455717879799e+00,2.152482894530756585e+00,2.846394804884354102e+01
1.401400000000000148e+02,5.352702198620591822e+00,2.122849434740882391e+00,2.783119364475862412e+01
1.401500000000000057e+02,5.045272119926872634e+00,2.126486380271221499e+00,2.720763694138191724e+01
1.401599999999999966e+02,4.768867935446774453e+00,2.158868139362070782e+00,2.659526271009005072e+01
1.401700000000000159e+02,4.523078853874618943e+00,2.216092841853555484e+00,2.599555480533649998e+01
1.401800000000000068e+02,4.307191994064589302e+00,2.294878950874416734e+00,2.540962332301899451e+01
1.401899999999999977e+02,4.120279095307678219e+00,2.392540283258060008e+00,2.483830893910553783e+01
1.402000000000000171e+02,3.961271877269918029e+00,2.506947239030863805e+00,2.428226683334237279e+01
1.402100000000000080e+02,3.829026120407799105e+00,2.636480225545603240e+00,2.374203326568757078e+01
1.402199999999999989e+02,3.722375022197805361e+00,2.779979685028996172e+00,2.321807803314826302e+01
1.402299999999999898e+02,3.640172685824138554e+00,2.936695826345095295e+00,2.271084588330892018e+01
1.402400000000000091e+02,3.581328758830749415e+00,3.106240112605351378e+00,2.222078964037692828e+01
1.402500000000000000e+02,3.544835296270553826e+00,3.288539735074765158e+00,2.174839740850315195e+01
1.402599999999999909e+02,3.529786905809202846e+00,3.483795671913939351e+00,2.129421581830760957e+01
1.402700000000000102e+02,3.535395164216284414e+00,3.692444448466633666e+00,2.085887091188355313e+01
1.402800000000000011e+02,3.560998193063708683e+00,3.915123348161725580e+00,2.044308793579156713e+01
1.402899999999999920e+02,3.606066158769239749e+00,4.152638538583113714e+00,2.004771103437710522e+01
1.403000000000000114e+02,3.670203326992688364e+00,4.405935349910921950e+00,1.967372360235934536e+01
1.403100000000000023e+02,3.753147159378286801e+00,4.676069751602236479e+00,1.932226985588647850e+01
1.403199999999999932e+02,3.854764794976692333e+00,4.964179901077572232e+00,1.899467800152955732e+01
1.403300000000000125e+02,3.975047110903312753e+00,5.271456472568814888e+00,1.869248520696269367e+01
1.403400000000000034e+02,4.114100407259740244e+00,5.599110306420208794e+00,1.841746438725531121e+01
1.403499999999999943e+02,4.272135609764861286e+00,5.948335744631169320e+00,1.817165259656198373e+01
1.403600000000000136e+02,4.449454729469885628e+00,6.320267838150581241e+00,1.795738053394076061e+01
1.403700000000000045e+02,4.646434162362112374e+00,6.715931433011628648e+00,1.777730230888631624e+01
1.403799999999999955e+02,4.863504253734330263e+00,7.136179982522848242e+00,1.763442413932420649e+01
1.403900000000000148e+02,5.101124396089905311e+00,7.581621820279224266e+00,1.753213004314723733e+01
1.404000000000000057e+02,5.359752781440556113e+00,8.052531608784578410e+00,1.747420180545215018e+01
1.404099999999999966e+02,5.639809800160271003e+00,8.548744816932215329e+00,1.746482953401759630e+01
1.404200000000000159e+02,5.941633986548437107e+00,9.069533468240582152e+00,1.750860794416692912e+01
1.404300000000000068e+02,6.265429381884848326e+00,9.613462162252240262e+00,1.761051215382718738e+01
1.404399999999999977e+02,6.611203255611537877e+00,1.017822465674382393e+01,1.777584527408869519e+01
1.404500000000000171e+02,6.978693343355230283e+00,1.076046328772690153e+01,1.801014856775294604e+01
1.404600000000000080e+02,7.367284188933885147e+00,1.135557638800712787e+01,1.831906362926514475e+01
1.404699999999999989e+02,7.775912889894711633e+00,1.195752281189737865e+01,1.870813525050251158e+01
1.404799999999999898e+02,8.202965621905821791e+00,1.255863777277379079e+01,1.918254386848155590e+01
1.404900000000000091e+02,8.646167829494350698e+00,1.314948037230640665e+01,1.974675839892017848e+01
1.405000000000000000e+02,9.102472964745709660e+00,1.371874007538121809e+01,2.040410463786420081e+01
1.405099999999999909e+02,9.567957117725132576e+00,1.425323615650027342e+01,2.115625209926297501e+01
1.405200000000000102e+02,1.003772969633841328e+01,1.473804943108770615e+01,2.200263383176289977e+01
1.405300000000000011e+02,1.050587321150912778e+01,1.515682736569970501e+01,2.293982962615641696e+01
1.405399999999999920e+02,1.096542774318821145e+01,1.549229936778439232e+01,2.396096236583333550e+01
1.405500000000000114e+02,1.140843712858878511e+01,1.572702596004070408e+01,2.505517795347312671e+01
1.405600000000000023e+02,1.182607347698223954e+01,1.584438151953278329e+01,2.620729735957799988e+01
1.405699999999999932e+02,1.220885337865835041e+01,1.582973491929888255e+01,2.739773923861334026e+01
1.405800000000000125e+02,1.254695242823011725e+01,1.567174840340141451e+01,2.860280663591798600e+01
1.405900000000000034e+02,1.283061422350629854e+01,1.536366903084048730e+01,2.979540569869548250e+01
1.405999999999999943e+02,1.305063648280725275e+01,1.490444968362825939e+01,3.094621542121135604e+01
1.406100000000000136e+02,1.319890207708238705e+01,1.429952079203906301e+01,3.202525865881082012e+01
1.406200000000000045e+02,1.326890935099655522e+01,1.356105095570661945e+01,3.300374681182695014e+01
1.406299999999999955e+02,1.325624741669385642e+01,1.270758964285151826e+01,3.385600117293287070e+01
1.406400000000000148e+02,1.315896114775616077e+01,1.176307292699350349e+01,3.456121286041823737e+01
1.406500000000000057e+02,1.297775904307480666e+01,1.075527723514266043e+01,3.510480627249011576e+01
1.406599999999999966e+02,1.271603447928604957e+01,9.713901983040647892e+00,3.547922303750415551e+01
1.406700000000000159e+02,1.237969428042459974e+01,8.668525094642395956e+00,3.568403517848609141e+01
1.406800000000000068e+02,1.197681342305261687e+01,7.646689398421217199e+00,3.572540600322535909e+01
1.406899999999999977e+02,1.151715602425049667e+01,6.672340626593400437e+00,3.561501811927087857e+01
1.407000000000000171e+02,1.101161649095932660e+01,5.764761658256904120e+00,3.536865685841225115e+01
1.407100000000000080e+02,1.047163888409252941e+01,4.938054581786052388e+00,3.500466225037925483e+01
1.407199999999999989e+02,9.908667604639903814e+00,4.201135268537969480e+00,3.454244492363618946e+01
1.407299999999999898e+02,9.333670798322705409e+00,3.558141687604075454e+00,3.400121301464493229e+01
1.407400000000000091e+02,8.756762718715203064e+00,3.009124732309182093e+00,3.339899524650433449e+01
1.407500000000000000e+02,8.186935944486840810e+00,2.550887156657420274e+00,3.275198555869864947e+01
1.407599999999999909e+02,7.631901272443286643e+00,2.177854487723645871e+00,3.207418774633846681e+01
1.407700000000000102e+02,7.098023648360060278e+00,1.882891500911757499e+00,3.137730902429671431e+01
1.407800000000000011e+02,6.590336949399064004e+00,1.658010089326603431e+00,3.067083863822115219e+01
1.407899999999999920e+02,6.112618340125701266e+00,1.494942952110628109e+00,2.996224787044176452e+01
1.408000000000000114e+02,5.667503438930600268e+00,1.385579347000961414e+00,2.925725624890606369e+01
1.408100000000000023e+02,5.256625712472667189e+00,1.322273539333718606e+00,2.856012107115293830e+01
1.408199999999999932e+02,4.880766530841230910e+00,1.298044419163123298e+00,2.787392023290388821e+01
1.408300000000000125e+02,4.540005536661672281e+00,1.306687630743195383e+00,2.720080979890488493e+01
1.408400000000000034e+02,4.233863996807670560e+00,1.342821134493880075e+00,2.654224684295088110e+01
1.408499999999999943e+02,3.961436393033035408e+00,1.401882824573200237e+00,2.589917463768740902e+01
1.408600000000000136e+02,3.721507584122443646e+00,1.480095708073510874e+00,2.527217155398271942e+01
1.408700000000000045e+02,3.512654443641912039e+00,1.574412902637694511e+00,2.466156749006955096e+01
1.408799999999999955e+02,3.333332000481614266e+00,1.682451719834806791e+00,2.406753278318072020e+01
1.408900000000000148e+02,3.181944861618007714e+00,1.802423552848121391e+00,2.349014479992316851e+01
1.409000000000000057e+02,3.056905158179611615e+00,1.933064225653351009e+00,2.292943710677477398e+01
1.409099999999999966e+02,2.956678500056932446e+00,2.073567858395916730e+00,2.238543554614348352e+01
1.409200000000000159e+02,2.879819512412236548e+00,2.223526096549851339e+00,2.185818486127609006e+01
1.409300000000000068e+02,2.824998508431765920e+00,2.382873665683480358e+00,2.134776883437116268e+01
1.409399999999999977e+02,2.791020763810827976e+00,2.551840578276472371e+00,2.085432628788781528e+01
1.409500000000000171e+02,2.776839727164615912e+00,2.730910872069379547e+00,2.037806477758329038e+01
1.409600000000000080e+02,2.781565346222322876e+00,2.920787449672332503e+00,1.991927338440021344e+01
1.409699999999999989e+02,2.804468525479703711e+00,3.122362375611156260e+00,1.947833568553058470e+01
1.409799999999999898e+02,2.844982565422610854e+00,3.336691837324103016e+00,1.905574374068932642e+01
1.409900000000000091e+02,2.902702271424389746e+00,3.564974865425091899e+00,1.865211375274611427e+01
1.410000000000000000e+02,2.977381264274827632e+00,3.808534815660322259e+00,1.826820393644250728e+01
1.410099999999999909e+02,3.068927874388261756e+00,4.068802524131839071e+00,1.790493503911516981e+01
1.410200000000000102e+02,3.177399856995160921e+00,4.347299945125456588e+00,1.756341388756301924e+01
1.410300000000000011e+02,3.302998023910487024e+00,4.645622956014571869e+00,1.724496026969179852e+01
1.410399999999999920e+02,3.446058745882520036e+00,4.965421856827383351e+00,1.695113738164597805e+01
1.410500000000000114e+02,3.607045134622498761e+00,5.308377895734071927e+00,1.668378596205939246e+01
1.410600000000000023e+02,3.786536561700160952e+00,5.676173911072180722e+00,1.644506207276430132e+01
1.410699999999999932e+02,3.985216008926645515e+00,6.070456894557556105e+00,1.623747824301695530e+01
1.410800000000000125e+02,4.203854568514303836e+00,6.492789953979676731e+00,1.606394733916065576e+01
1.410900000000000034e+02,4.443292219268847099e+00,6.944590801198001984e+00,1.592782801359459732e+01
1.410999999999999943e+02,4.704413797575682565e+00,7.427053540988814540e+00,1.583296987827294267e+01
1.411100000000000136e+02,4.988118862850485336e+00,7.941050237359309705e+00,1.578375558439691773e+01
1.411200000000000045e+02,5.295283935952707743e+00,8.487008564996337157e+00,1.578513571396316628e+01
1.411299999999999955e+02,5.626715383764973488e+00,9.064761933504760449e+00,1.584265074728771161e+01
1.411400000000000148e+02,5.983091063723356307e+00,9.673368972301160440e+00,1.596243232890437014e+01
1.411500000000000057e+02,6.364888774989742259e+00,1.031090041931711987e+01,1.615117361964249909e+01
1.411599999999999966e+02,6.772299655929430173e+00,1.097419357170734600e+01,1.641605578058520720e+01
1.411700000000000159e+02,7.205125014090905111e+00,1.165857789987734883e+01,1.676461479989829328e+01
1.411800000000000068e+02,7.662655796619591619e+00,1.235758059893715100e+01,1.720453035767014072e+01
1.411899999999999977e+02,8.143535153198760312e+00,1.306262811775327037e+01,1.774331691181999915e+01
1.412000000000000171e+02,8.645606471123194581e+00,1.376276925839083809e+01,1.838789770806786450e+01
1.412100000000000080e+02,9.165752020513943776e+00,1.444445708899908354e+01,1.914404636889578271e+01
1.412199999999999989e+02,9.699731022311210538e+00,1.509143979377334688e+01,2.001568980074988602e+01
1.412299999999999898e+02,1.024203049021669010e+01,1.568482279803450297e+01,2.100408212333934799e+01
1.412400000000000091e+02,1.078574730937546811e+01,1.620337281728378898e+01,2.210688344057409083e+01
1.412500000000000000e+02,1.132252505803046283e+01,1.662413422052527778e+01,2.331720948089054701e+01
1.412599999999999909e+02,1.184257297427695121e+01,1.692341359348295882e+01,2.462275592528140677e+01
1.412700000000000102e+02,1.233479569872554826e+01,1.707815418636731408e+01,2.600513853679945697e+01
1.412800000000000011e+02,1.278705918946910813e+01,1.706766504927695749e+01,2.743961682956316395e+01
1.412899999999999920e+02,1.318660883939562289e+01,1.687559258851407762e+01,2.889537158095502889e+01
1.413000000000000114e+02,1.352063943982754246e+01,1.649193583292889542e+01,3.033647149301045332e+01
1.413100000000000023e+02,1.377699390965070059e+01,1.591483099046157967e+01,3.172358355567528676e+01
1.413199999999999932e+02,1.394494152839511436e+01,1.515179243973444656e+01,3.301635878499164534e+01
1.413300000000000125e+02,1.401596192468413804e+01,1.422012137658595954e+01,3.417628010689726636e+01
1.413400000000000034e+02,1.398444482689709112e+01,1.314629268581023958e+01,3.516962783342195564e+01
1.413499999999999943e+02,1.384821368771416061e+01,1.196429543555285768e+01,3.597014251418283237e+01
1.413600000000000136e+02,1.360879709116289860e+01,1.071309747237714483e+01,3.656097797123283755e+01
1.413700000000000045e+02,1.327140408250703452e+01,9.433577806340970540e+00,3.693564728901085203e+01
1.413799999999999955e+02,1.284460203483316221e+01,8.165371124848197937e+00,3.709784752874307401e+01
1.413900000000000148e+02,1.233973886196690906e+01,6.944067769530603229e+00,3.706025539897213150e+01
1.414000000000000057e+02,1.177018549782978596e+01,5.799114077174790438e+00,3.684255927477033765e+01
1.414099999999999966e+02,1.115049266674022022e+01,4.752596761264652692e+00,3.646909035608183558e+01
1.414200000000000159e+02,1.049555597237658233e+01,3.818920530059516594e+00,3.596642316566519781e+01
