t,X,Y,Z
1.682899999999999920e+02,-2.326007021040788381e+00,-2.962706204506030172e+00,1.766259047817604255e+01
1.683000000000000114e+02,-2.397026318795478339e+00,-3.180693357243571828e+00,1.726935608965629498e+01
1.683100000000000023e+02,-2.482762555768616597e+00,-3.414055275304179293e+00,1.689427784032881874e+01
1.683199999999999932e+02,-2.583356923516474613e+00,-3.664432694978470462e+00,1.653814561594601784e+01
1.683300000000000125e+02,-2.699097970749279263e+00,-3.933561588904108230e+00,1.620193111928575647e+01
1.683400000000000034e+02,-2.830416319090125032e+00,-4.223266185604138911e+00,1.588681615019778093e+01
1.683499999999999943e+02,-2.977879113485102813e+00,-4.535449607445040776e+00,1.559422537074257775e+01
1.683600000000000136e+02,-3.142183933410959362e+00,-4.872080588221748165e+00,1.532586393395178881e+01
1.683700000000000045e+02,-3.324151757526459416e+00,-5.235174448819229553e+00,1.508376027934770214e+01
1.683799999999999955e+02,-3.524718423223767605e+00,-5.626766153585061936e+00,1.487031425118866501e+01
1.683900000000000148e+02,-3.744923848150992995e+00,-6.048872836996470603e+00,1.468835044332174888e+01
1.684000000000000057e+02,-3.985898078080531981e+00,-6.503442681795333691e+00,1.454117627381535982e+01
1.684099999999999966e+02,-4.248842990512901707e+00,-6.992286458602085197e+00,1.443264368667695585e+01
1.684200000000000159e+02,-4.535008214526034642e+00,-7.516987433488822923e+00,1.436721249589679061e+01
1.684300000000000068e+02,-4.845659527300592906e+00,-8.078784772432799244e+00,1.435001214312645068e+01
1.684399999999999977e+02,-5.182037666366172246e+00,-8.678425120309999130e+00,1.438689693726167107e+01
1.684500000000000171e+02,-5.545305175174820356e+00,-9.315976867721230903e+00,1.448448758214588850e+01
1.684600000000000080e+02,-5.936478616427408816e+00,-9.990601984363379984e+00,1.465018889364668375e+01
1.684699999999999989e+02,-6.356343305367577301e+00,-1.070028154139289178e+01,1.489217002546802071e+01
1.684799999999999898e+02,-6.805347729840529603e+00,-1.144149364011748560e+01,1.521928933586151977e+01
1.684900000000000091e+02,-7.283475173211507503e+00,-1.220884700980703919e+01,1.564094149644847143e+01
1.685000000000000000e+02,-7.790090927045234537e+00,-1.299468072501303872e+01,1.616680013771440372e+01
1.685099999999999909e+02,-8.323765108307922489e+00,-1.378865100439263180e+01,1.680642626122138594e+01
1.685200000000000102e+02,-8.882073750376854093e+00,-1.457734035087931446e+01,1.756871243887040279e+01
1.685300000000000011e+02,-9.461384781759136331e+00,-1.534394225952914326e+01,1.846113776016570185e+01
1.685399999999999920e+02,-1.005664091934589699e+01,-1.606809512455840050e+01,1.948882148096167199e+01
1.685500000000000114e+02,-1.066115834795738238e+01,-1.672595881440294718e+01,2.065338747540609177e+01
1.685600000000000023e+02,-1.126646790350394056e+01,-1.729064124071296504e+01,2.195168928018822285e+01
1.685699999999999932e+02,-1.186223328905744800e+01,-1.773308207302059358e+01,2.337449683266368439e+01
1.685800000000000125e+02,-1.243628682596500035e+01,-1.802347659397061719e+01,2.490530658932426178e+01
1.685900000000000034e+02,-1.297482479126184884e+01,-1.813326507279175104e+01,2.651949563043029556e+01
1.685999999999999943e+02,-1.346279847061177648e+01,-1.803761734164896069e+01,2.818407915273583342e+01
1.686100000000000136e+02,-1.388452093715503111e+01,-1.771821458977469277e+01,2.985832549385198575e+01
1.686200000000000045e+02,-1.422448210545794645e+01,-1.716599273599741338e+01,3.149541072100990746e+01
1.686299999999999955e+02,-1.446832769131041907e+01,-1.638340273400820024e+01,3.304514528559133169e+01
1.686400000000000148e+02,-1.460391724947260350e+01,-1.538571042046542026e+01,3.445759221347532986e+01
1.686500000000000057e+02,-1.462234211394094885e+01,-1.420094140023550189e+01,3.568716476018148853e+01
1.686599999999999966e+02,-1.451876701120509239e+01,-1.286828415617678978e+01,3.669661073693113451e+01
1.686700000000000159e+02,-1.429296819886176984e+01,-1.143506059834389710e+01,3.746023162442177323e+01
1.686800000000000068e+02,-1.394947855985781260e+01,-9.952678798631609425e+00,3.796578759718013174e+01
1.686899999999999977e+02,-1.349730973577828586e+01,-8.472202864986162041e+00,3.821479022132665904e+01
1.687000000000000171e+02,-1.294928910265235977e+01,-7.040238379818016590e+00,3.822121249893698547e+01
1.687100000000000080e+02,-1.232110821518726063e+01,-5.695722313741270248e+00,3.800895164429920214e+01
1.687199999999999989e+02,-1.163021540294410272e+01,-4.467968633382175092e+00,3.760857642786857724e+01
1.687299999999999898e+02,-1.089469232128054621e+01,-3.376037987599354473e+00,3.705393716458205944e+01
1.687400000000000091e+02,-1.013223509625437124e+01,-2.429255910343143920e+00,3.637912677292123931e+01
1.687500000000000000e+02,-9.359324378727617244e+00,-1.628552943997639169e+00,3.561610920846392503e+01
1.687599999999999909e+02,-8.590626534943359260e+00,-9.682545269421075629e-01,3.479314109764649743e+01
1.687700000000000102e+02,-7.838630121054099398e+00,-4.379874731933574017e-01,3.393395383555374423e+01
1.687800000000000011e+02,-7.113493661300867466e+00,-2.445676359950665901e-02,3.305756179733469224e+01
1.687899999999999920e+02,-6.423064410887717735e+00,2.870543582824504614e-01,3.217851909191623605e+01
1.688000000000000114e+02,-5.773021996391632271e+00,5.115210111196788478e-01,3.130744919969484386e+01
1.688100000000000023e+02,-5.167102754250369578e+00,6.633470440617832420e-01,3.045170067758590093e+01
1.688199999999999932e+02,-4.607367081852015822e+00,7.558285776063131678e-01,2.961602158934984530e+01
1.688300000000000125e+02,-4.094480508676429764e+00,8.008535079653893440e-01,2.880318413329557359e+01
1.688400000000000034e+02,-3.627987621993753464e+00,8.087775679892693637e-01,2.801452304686691264e+01
1.688499999999999943e+02,-3.206565370885211763e+00,7.884236408440085109e-01,2.725037475550799826e+01
1.688600000000000136e+02,-2.828248171642049336e+00,7.471607565064062317e-01,2.651041935691353402e+01
1.688700000000000045e+02,-2.490621601425868636e+00,6.910295493576351644e-01,2.579393599822836691e+01
1.688799999999999955e+02,-2.190984471646347576e+00,6.248902797214164195e-01,2.509998589698646754e+01
1.688900000000000148e+02,-1.926480983300823402e+00,5.525771476203356070e-01,2.442753786873325339e+01
1.689000000000000057e+02,-1.694205757315915717e+00,4.770484569417874354e-01,2.377555007264189513e+01
1.689099999999999966e+02,-1.491285044608693378e+00,4.005264194480596673e-01,2.314301969618717791e+01
1.689200000000000159e+02,-1.314937545966821997e+00,3.246233267831193925e-01,2.252901006389438621e+01
1.689300000000000068e+02,-1.162518155387726626e+00,2.504527774580555533e-01,2.193266251640271136e+01
1.689399999999999977e+02,-1.031547684944794208e+00,1.787258959788405877e-01,2.135319853585129124e+01
1.689500000000000171e+02,-9.197313044003082583e-01,1.098332375131287758e-01,2.078991605400625531e+01
1.689600000000000080e+02,-8.249680801169660960e-01,4.391349375042351288e-02,2.024218266906326136e+01
1.689699999999999989e+02,-7.453536535369946758e-01,-1.908968193707698269e-02,1.970942758128659023e+01
1.689799999999999898e+02,-6.791777760417930798e-01,-7.938135033922727457e-02,1.919113338876749708e+01
1.689900000000000091e+02,-6.249181230493305872e-01,-1.372781095261628725e-01,1.868682841277692930e+01
1.690000000000000000e+02,-5.812315494446759212e-01,-1.931787896012426842e-01,1.819607990167991574e+01
1.690099999999999909e+02,-5.469437214694927718e-01,-2.475418504211275572e-01,1.771848825414505413e+01
1.690200000000000102e+02,-5.210378657666682178e-01,-3.008684343228624769e-01,1.725368227483491879e+01
1.690300000000000011e+02,-5.026432120893989941e-01,-3.536901505606790397e-01,1.680131540435812454e+01
1.690399999999999920e+02,-4.910235694136900753e-01,-4.065607905326135141e-01,1.636106283158948216e+01
1.690500000000000114e+02,-4.855663628094769035e-01,-4.600512890816178535e-01,1.593261938715874848e+01
1.690600000000000023e+02,-4.857723673985029356e-01,-5.147473548832366408e-01,1.551569812259635839e+01
1.690699999999999932e+02,-4.912463031511662970e-01,-5.712492909550566100e-01,1.511002949397559192e+01
1.690800000000000125e+02,-5.016883974419026337e-01,-6.301736141523504031e-01,1.471536108783078589e+01
1.690900000000000034e+02,-5.168869787223280277e-01,-6.921561601606285308e-01,1.433145784821579127e+01
1.690999999999999943e+02,-5.367121321656194155e-01,-7.578564282987390044e-01,1.395810278570002616e+01
1.691100000000000136e+02,-5.611104247206022411e-01,-8.279629789431306452e-01,1.359509817137989707e+01
1.691200000000000045e+02,-5.901006909692317892e-01,-9.031997462067741234e-01,1.324226724165111513e+01
1.691299999999999955e+02,-6.237708610109974350e-01,-9.843331702958603158e-01,1.289945646295273285e+01
1.691400000000000148e+02,-6.622758060073762332e-01,-1.072180088299577783e+00,1.256653843062498233e+01
1.691500000000000057e+02,-7.058361748860508822e-01,-1.167616349485589788e+00,1.224341550328179018e+01
1.691599999999999966e+02,-7.547381960452154148e-01,-1.271586141717877982e+00,1.193002430470591868e+01
1.691700000000000159e+02,-8.093344198338419115e-01,-1.385112029351966312e+00,1.162634126039854365e+01
1.691800000000000068e+02,-8.700453802991513497e-01,-1.509305709503802939e+00,1.133238937687340631e+01
1.691899999999999977e+02,-9.373621573914222571e-01,-1.645379492078004491e+00,1.104824652005241958e+01
1.692000000000000171e+02,-1.011849822669178556e+00,-1.794658497927307916e+00,1.077405550632826881e+01
1.692100000000000080e+02,-1.094151751630336733e+00,-1.958593546776610017e+00,1.051003638779459592e+01
1.692199999999999989e+02,-1.184994783013122222e+00,-2.138774668863987927e+00,1.025650139370431191e+01
1.692299999999999898e+02,-1.285195198408538797e+00,-2.336945117117176451e+00,1.001387308533188047e+01
1.692400000000000091e+02,-1.395665482570158655e+00,-2.555015673910492779e+00,9.782706392889474856e+00
1.692500000000000000e+02,-1.517421803639008804e+00,-2.795078929680470115e+00,9.563715332378116329e+00
1.692599999999999909e+02,-1.651592120154067533e+00,-3.059423048780527399e+00,9.357805347774940330e+00
1.692700000000000102e+02,-1.799424774282821105e+00,-3.350544316247610510e+00,9.166112388691862733e+00
1.692800000000000011e+02,-1.962297363040207188e+00,-3.671157458525564188e+00,8.990050011754529891e+00
1.692899999999999920e+02,-2.141725584643017211e+00,-4.024202327102710086e+00,8.831365977089330244e+00
1.693000000000000114e+02,-2.339371626846781904e+00,-4.412844995511930435e+00,8.692209983962783326e+00
1.693100000000000023e+02,-2.557051486948877184e+00,-4.840470609032674787e+00,8.575214325263150528e+00
1.693199999999999932e+02,-2.796740375001312451e+00,-5.310664397153085581e+00,8.483589296032448601e+00
1.693300000000000125e+02,-3.060575035232695029e+00,-5.827176059584719070e+00,8.421235099116394451e+00
1.693400000000000034e+02,-3.350851404865894612e+00,-6.393861213046286629e+00,8.392871648559426134e+00
1.693499999999999943e+02,-3.670015490575163852e+00,-7.014591689623284942e+00,8.404186926826904269e+00
1.693600000000000136e+02,-4.020644655434099768e+00,-7.693124181620357049e+00,8.462003186857419479e+00
1.693700000000000045e+02,-4.405415650064646194e+00,-8.432914056246580969e+00,8.574457999492155480e+00
1.693799999999999955e+02,-4.827054676260771338e+00,-9.236858238163399903e+00,8.751193521057048841e+00
1.693900000000000148e+02,-5.288263545734968041e+00,-1.010694817443730997e+01,9.003541870054190710e+00
1.694000000000000057e+02,-5.791614637254133946e+00,-1.104381163652466746e+01,9.344686531400975937e+00
1.694099999999999966e+02,-6.339405979670324598e+00,-1.204612150208200916e+01,9.789768594201621710e+00
1.694200000000000159e+02,-6.933466629189307895e+00,-1.310985235968484375e+01,1.035589185004404555e+01
1.694300000000000068e+02,-7.574901975265907694e+00,-1.422737430233063627e+01,1.106196227092662809e+01
1.694399999999999977e+02,-8.263769356422157486e+00,-1.538639111064371967e+01,1.192827612595113607e+01
1.694500000000000171e+02,-8.998677364794192002e+00,-1.656876152549677883e+01,1.297574989779764998e+01
1.694600000000000080e+02,-9.776308775482883462e+00,-1.774929200478471714e+01,1.422467028959559343e+01
1.694699999999999989e+02,-1.059087871507268730e+01,-1.889466025920890857e+01,1.569284449953687854e+01
1.694799999999999898e+02,-1.143355798436138748e+01,-1.996271921127448223e+01,1.739306532970061880e+01
1.694900000000000091e+02,-1.229191713768632255e+01,-2.090252929323353115e+01,1.932989240410356047e+01
1.695000000000000000e+02,-1.314947887233636337e+01,-2.165554590005006830e+01,2.149590857982371617e+01
1.695099999999999909e+02,-1.398549993170746930e+01,-2.215840115932686416e+01,2.386784604380461516e+01
1.695200000000000102e+02,-1.477512958358343553e+01,-2.234760144790130809e+01,2.640326610166068377e+01
1.695300000000000011e+02,-1.549009506610701692e+01,-2.216615345317710251e+01,2.903874759983788323e+01
1.695399999999999920e+02,-1.610002773157689049e+01,-2.157161331459683140e+01,3.169066242480581508e+01
1.695500000000000114e+02,-1.657445352622071155e+01,-2.054440062540878031e+01,3.425943367840709897e+01
1.695600000000000023e+02,-1.688532903438488120e+01,-1.909463480777315780e+01,3.663756831073030895e+01
1.695699999999999932e+02,-1.700983520657455728e+01,-1.726553507564291579e+01,3.872076836410777645e+01
1.695800000000000125e+02,-1.693299659005796443e+01,-1.513184477138813833e+01,4.042031961304870435e+01
1.695900000000000034e+02,-1.664963726465614258e+01,-1.279284407937867307e+01,4.167418496550099150e+01
1.695999999999999943e+02,-1.616526073922580409e+01,-1.036100289004011898e+01,4.245422647039693231e+01
1.696100000000000136e+02,-1.549564719821373870e+01,-7.948623730117835962e+00,4.276788635186458265e+01
1.696200000000000045e+02,-1.466523851122235378e+01,-5.655369410517984363e+00,4.265417611546832433e+01
1.696299999999999955e+02,-1.370463645346628212e+01,-3.559135832234169960e+00,4.217533923307926358e+01
1.696400000000000148e+02,-1.264768993426656252e+01,-1.711559224932099665e+00,4.140647470253464490e+01
1.696500000000000057e+02,-1.152865771550108676e+01,-1.380833215183385754e-01,4.042547816362978352e+01
1.696599999999999966e+02,-1.037982576299422099e+01,1.158520553233171935e+00,3.930502828935811976e+01
1.696700000000000159e+02,-9.229790730156265610e+00,2.192730911962909701e+00,3.810741618611977799e+01
1.696800000000000068e+02,-8.102454709689141055e+00,2.990401925819016871e+00,3.688217455235032105e+01
1.696899999999999977e+02,-7.016652732884343102e+00,3.583470636200041692e+00,3.566593094230502459e+01
1.697000000000000171e+02,-5.986267680919539202e+00,4.005785362629421975e+00,3.448371419799727988e+01
1.697100000000000080e+02,-5.020670419135863760e+00,4.290188820348316945e+00,3.335099435054222994e+01
1.697199999999999989e+02,-4.125339345543787672e+00,4.466731977227166972e+00,3.227591154687123520e+01
1.697299999999999898e+02,-3.302545891359741859e+00,4.561776474509919410e+00,3.126135050294231377e+01
1.697400000000000091e+02,-2.552027929876918844e+00,4.597723156071047867e+00,3.030668751224522239e+01
1.697500000000000000e+02,-1.871604116583573507e+00,4.593137627202183104e+00,2.940915720727966942e+01
1.697599999999999909e+02,-1.257705930657120774e+00,4.563097307276978043e+00,2.856485813597159051e+01
1.697700000000000102e+02,-7.058204621653417776e-01,4.519638099151165100e+00,2.776945116808736813e+01
1.697800000000000011e+02,-2.108470092979852217e-01,4.472223292091929814e+00,2.701861557413140247e+01
1.697899999999999920e+02,2.326240578266586256e-01,4.428190174756823083e+00,2.630832483475922956e+01
1.698000000000000114e+02,6.300994293466319895e-01,4.393152069767844559e+00,2.563499514179003569e+01
1.698100000000000023e+02,9.870268764748062473e-01,4.371347416499724581e+00,2.499554859159365705e+01
1.698199999999999932e+02,1.308684739664713437e+00,4.365935542027229666e+00,2.438742262154102036e+01
1.698300000000000125e+02,1.600107644595957224e+00,4.379242895305559102e+00,2.380854834510157758e+01
1.698400000000000034e+02,1.866040544269528922e+00,4.412965275609606941e+00,2.325731338372023771e+01
1.698499999999999943e+02,2.110914490901576901e+00,4.468331983904930915e+00,2.273251947002618323e+01
1.698600000000000136e+02,2.338838722011767235e+00,4.546237514310467631e+00,2.223334124191123351e+01
1.698700000000000045e+02,2.553604665911804350e+00,4.647345768991485215e+00,2.175928995612398253e+01
1.698799999999999955e+02,2.758698328718554471e+00,4.772171038343171467e+00,2.131018403887745905e+01
1.698900000000000148e+02,2.957318229287801969e+00,4.921139247656103777e+00,2.088612721858132559e+01
1.699000000000000057e+02,3.152396617325768258e+00,5.094632278590827568e+00,2.048749425923241319e+01
1.699099999999999966e+02,3.346622161682821783e+00,5.293017542736629721e+00,2.011492388319794955e+01
1.699200000000000159e+02,3.542462647487865546e+00,5.516664413503039377e+00,1.976931822655754800e+01
1.699300000000000068e+02,3.742186487230435343e+00,5.765948603924758054e+00,1.945184802473992036e+01
1.699399999999999977e+02,3.947882044832887516e+00,6.041245103650934922e+00,1.916396261788629829e+01
1.699500000000000171e+02,4.161473904018031078e+00,6.342909853279442345e+00,1.890740374604695262e+01
1.699600000000000080e+02,4.384735292410693930e+00,6.671249938074426566e+00,1.868422193578025059e+01
1.699699999999999989e+02,4.619295909742962891e+00,7.026481732555160953e+00,1.849679403018680190e+01
1.699799999999999898e+02,4.866644411377988533e+00,7.408676137921779592e+00,1.834784005633574822e+01
1.699900000000000091e+02,5.128124777375525412e+00,7.817689852661172445e+00,1.824043713354665996e+01
1.700000000000000000e+02,5.404925764998622206e+00,8.253081544285533866e+00,1.817802748412535863e+01
1.700099999999999909e+02,5.698062614986912244e+00,8.714011906101793770e+00,1.816441680448446760e+01
1.700200000000000102e+02,6.008350180259130369e+00,9.199126967077337014e+00,1.820375829375245758e+01
1.700300000000000011e+02,6.336366697785140722e+00,9.706424777512124180e+00,1.830051654890830903e+01
1.700399999999999920e+02,6.682407566132636312e+00,1.023310684130509962e+01,1.845940438979510745e+01
1.700500000000000114e+02,7.046428767594761666e+00,1.077541754302167298e+01,1.868528460207328834e+01
1.700600000000000023e+02,7.427980038409668140e+00,1.132847745587580945e+01,1.898302778944768932e+01
1.700699999999999932e+02,7.826128602870839224e+00,1.188611990905778804e+01,1.935731731818323809e+01
1.700800000000000125e+02,8.239375306037352686e+00,1.244074454421840414e+01,1.981239314284500708e+01
1.700900000000000034e+02,8.665566351811500923e+00,1.298320664214137565e+01,2.035172865957963495e+01
1.700999999999999943e+02,9.101805593596111521e+00,1.350276633384854463e+01,2.097763924987414441e+01
1.701100000000000136e+02,9.544374390924906137e+00,1.398712664719246668e+01,2.169082843328845556e+01
1.701200000000000045e+02,9.988668303845260610e+00,1.442259246224650582e+01,2.248988791665591336e+01
1.701299999999999955e+02,1.042916208871810824e+01,1.479438219366384644e+01,2.337078121464218583e+01
1.701400000000000148e+02,1.085941617555046790e+01,1.508711841916507446e+01,2.432635602760329618e+01
1.701500000000000057e+02,1.127213848980090560e+01,1.528551082370594116e+01,2.534594618037569091e+01
1.701599999999999966e+02,1.165931447164880019e+01,1.537522351204231263e+01,2.641513633730907884e+01
1.701700000000000159e+02,1.201241479821182701e+01,1.534388928411342690e+01,2.751576748311314091e+01
1.701800000000000068e+02,1.232268418765492513e+01,1.518219861307236584e+01,2.862625347699083989e+01
1.701899999999999977e+02,1.258150576137205512e+01,1.488495650466844644e+01,2.972225501826857297e+01
1.702000000000000171e+02,1.278082443975762672e+01,1.445197446837618038e+01,3.077771610522896140e+01
1.702100000000000080e+02,1.291360122368803864e+01,1.388865689276369153e+01,3.176621310974138979e+01
1.702199999999999989e+02,1.297426013988107485e+01,1.320615888454106646e+01,3.266250688780203859e+01
1.702299999999999898e+02,1.295908358282264849e+01,1.242103875593687157e+01,3.344413718695707871e+01
1.702400000000000091e+02,1.286651190922927235e+01,1.155439786915329847e+01,3.409287039208481218e+01
1.702500000000000000e+02,1.269731050488055502e+01,1.063058058893035174e+01,3.459581717315372629e+01
1.702599999999999909e+02,1.245458161038020961e+01,9.675579649650718039e+00,3.494607860849013292e+01
1.702700000000000102e+02,1.214361672577672735e+01,8.715339542845153886e+00,3.514285043189870095e+01
1.702800000000000011e+02,1.177160495652742966e+01,7.774160983308258999e+00,3.519099918727076215e+01
1.702899999999999920e+02,1.134722945654028869e+01,6.873381667594260946e+00,3.510020165144607773e+01
1.703000000000000114e+02,1.088019514424624390e+01,6.030451297285068790e+00,3.488379301028562907e+01
1.703100000000000023e+02,1.038073459377116947e+01,5.258447908242043667e+00,3.455749080026184572e+01
1.703199999999999932e+02,9.859135659326982548e+00,4.566014888546401806e+00,3.413815095173113434e+01
1.703300000000000125e+02,9.325325639787426013e+00,3.957646780543201182e+00,3.364267760411117791e+01
1.703400000000000034e+02,8.788535070134537719e+00,3.434223442134616278e+00,3.308716181265999978e+01
1.703499999999999943e+02,8.257052015884065455e+00,2.993686027180196607e+00,3.248627761765435196e+01
1.703600000000000136e+02,7.738067003496285068e+00,2.631759408122299249e+00,3.185292571477981483e+01
1.703700000000000045e+02,7.237600608975021110e+00,2.342646962532708432e+00,3.119808929974299261e+01
1.703799999999999955e+02,6.760500624321511332e+00,2.119648287882922588e+00,3.053085382541221549e+01
1.703900000000000148e+02,6.310493399232423251e+00,1.955673363403381604e+00,2.985854011859218815e+01
1.704000000000000057e+02,5.890273833283084848e+00,1.843645086636926500e+00,2.918690517596599321e+01
1.704099999999999966e+02,5.501619870468689832e+00,1.776795012618621827e+00,2.852037365230277288e+01
1.704200000000000159e+02,5.145519565066576817e+00,1.748864851695222988e+00,2.786227290673656398e+01
1.704300000000000068e+02,4.822301319001683240e+00,1.754229853946523976e+00,2.721505371624803971e+01
1.704399999999999977e+02,4.531760369419943757e+00,1.787960839242821898e+00,2.658048645527214759e+01
1.704500000000000171e+02,4.273276811652324092e+00,1.845840439026093183e+00,2.595982835542395151e+01
1.704600000000000080e+02,4.045922274164337473e+00,1.924346979442359995e+00,2.535396147582433457e+01
1.704699999999999989e+02,3.848553796138344918e+00,2.020616971203444745e+00,2.476350351493512392e+01
1.704799999999999898e+02,3.679894521801771123e+00,2.132394762209744776e+00,2.418889493248500600e+01
1.704900000000000091e+02,3.538601570074641600e+00,2.257975759363396673e+00,2.363046636677807300e+01
1.705000000000000000e+02,3.423321923437446124e+00,2.396147819501040388e+00,2.308849031771972804e+01
1.705099999999999909e+02,3.332737464292943930e+00,2.546133954768252217e+00,2.256322074258492449e+01
1.705200000000000102e+02,3.265600421821952981e+00,2.707538363631573741e+00,2.205492373958685448e+01
1.705300000000000011e+02,3.220760519863480997e+00,2.880296936182605183e+00,2.156390197960900323e+01
1.705399999999999920e+02,3.197185070172594124e+00,3.064632738632234510e+00,2.109051505331154530e+01
1.705500000000000114e+02,3.193973160922253474e+00,3.261016507394740582e+00,2.063519746333113858e+01
1.705600000000000023e+02,3.210364966079355398e+00,3.470131834758976463e+00,2.019847562303073474e+01
1.705699999999999932e+02,3.245747060331091838e+00,3.692844469772030624e+00,1.978098492460070901e+01
1.705800000000000125e+02,3.299654475251114327e+00,3.930174960185088828e+00,1.938348770268699539e+01
1.705900000000000034e+02,3.371770080716909757e+00,4.183273700384360083e+00,1.900689273304546489e+01
1.705999999999999943e+02,3.461921724027347658e+00,4.453397307089888457e+00,1.865227675445844824e+01
1.706100000000000136e+02,3.570077408640414784e+00,4.741885104043666033e+00,1.832090837030366259e+01
1.706200000000000045e+02,3.696338644502433990e+00,5.050134347038165217e+00,1.801427455651593590e+01
1.706299999999999955e+02,3.840931951183006010e+00,5.379572652740900018e+00,1.773410985648371607e+01
1.706400000000000148e+02,4.004198341542830164e+00,5.731625903623675633e+00,1.748242815977028641e+01
1.706500000000000057e+02,4.186580455410570778e+00,6.107679686063917757e+00,1.726155671656992396e+01
1.706599999999999966e+02,4.388606848083341561e+00,6.509032084499071225e+00,1.707417170587062216e+01
1.706700000000000159e+02,4.610872766780071963e+00,6.936835415024585672e+00,1.692333422049581415e+01
1.706800000000000068e+02,4.854016570762230920e+00,7.392024262745577445e+00,1.681252492050151304e+01
1.706899999999999977e+02,5.118690772084210749e+00,7.875227031134874878e+00,1.674567479899505074e+01
1.707000000000000171e+02,5.405526502935347644e+00,8.386658184236006619e+00,1.672718846312393737e+01
1.707100000000000080e+02,5.715090068155517677e+00,8.925988559553763579e+00,1.676195502682130112e+01
1.707199999999999989e+02,6.047830142979856660e+00,9.492191684215006475e+00,1.685534012861561592e+01
1.707299999999999898e+02,6.404014163982060026e+00,1.008336511620113107e+01,1.701315075182883518e+01
1.707400000000000091e+02,6.783652588548060969e+00,1.069652767745598254e+01,1.724156252335805561e+01
1.707500000000000000e+02,7.186410035900029136e+00,1.132739630336520875e+01,1.754699718767410843e+01
1.707599999999999909e+02,7.611502960013135421e+00,1.197015036894298845e+01,1.793593632511729297e+01
1.707700000000000102e+02,8.057584546101931977e+00,1.261719698431040371e+01,1.841465663005411812e+01
1.707800000000000011e+02,8.522619076925622039e+00,1.325895795542993483e+01,1.898887293696524381e+01
1.707899999999999920e+02,9.003750176262263594e+00,1.388370766553189029e+01,1.966327866797528756e+01
1.708000000000000114e+02,9.497170146722481832e+00,1.447750034845087441e+01,2.044098062938020277e+01
1.708100000000000023e+02,9.998001016822470888e+00,1.502423369324970714e+01,2.132283724454902440e+01
1.708199999999999932e+02,1.050020166751425066e+01,1.550590115198635921e+01,2.230672713536803542e+01
1.708300000000000125e+02,1.099651905019234910e+01,1.590308452406112849e+01,2.338679827827933977e+01
1.708400000000000034e+02,1.147850427287959185e+01,1.619572756194892094e+01,2.455277494478224654e+01
1.708499999999999943e+02,1.193661516745626194e+01,1.636420689157087693e+01,2.578942614482369322e+01
1.708600000000000136e+02,1.236042463022490878e+01,1.639067649481307143e+01,2.707631854448922581e+01
1.708700000000000045e+02,1.273894740555157057e+01,1.626060788651299305e+01,2.838797996517237365e+01
1.708799999999999955e+02,1.306108641100821366e+01,1.596438674370693001e+01,2.969457752434916742e+01
1.708900000000000148e+02,1.331618353767621699e+01,1.549877092874362638e+01,3.096316127737307511e+01
1.709000000000000057e+02,1.349464088350561752e+01,1.486798191104308842e+01,3.215944104271709847e+01
1.709099999999999966e+02,1.358855990173915806e+01,1.408420893148796971e+01,3.324996244963875824e+01
1.709200000000000159e+02,1.359233235577682741e+01,1.316736358701996679e+01,3.420445009428541994e+01
1.709300000000000068e+02,1.350311264959204038e+01,1.214402916052166326e+01,3.499801882029281330e+01
1.709399999999999977e+02,1.332110896096517472e+01,1.104568476517699871e+01,3.561294318361064626e+01
1.709500000000000171e+02,1.304965075753418091e+01,9.906416831623877428e+00,3.603973130859773022e+01
1.709600000000000080e+02,1.269501949402848417e+01,8.760424079059594860e+00,3.627736370494353935e+01
1.709699999999999989e+02,1.226606164087855078e+01,7.639651047092749891e+00,3.633270232219728513e+01
1.709799999999999898e+02,1.177363175118248861e+01,6.571843275955358443e+00,3.621921260262889319e+01
1.709900000000000091e+02,1.122993223228644410e+01,5.579219553364351825e+00,3.595523776774329150e+01
1.710000000000000000e+02,1.064782284046016514e+01,4.677833222211916109e+00,3.556210139195727749e+01
1.710099999999999909e+02,1.004016702307565190e+01,3.877578173885425361e+00,3.506229227136191184e+01
1.710200000000000102e+02,9.419267217965558103e+00,3.182710530212583322e+00,3.447792126664555923e+01
1.710300000000000011e+02,8.796421609631485339e+00,2.592714925779743940e+00,3.382955698492024510e+01
1.710399999999999920e+02,8.181615083117256049e+00,2.103342077356411099e+00,3.313546798227189782e+01
1.710500000000000114e+02,7.583340512329633576e+00,1.707670613129767867e+00,3.241123830738794709e+01
1.710600000000000023e+02,7.008534801613702570e+00,1.397086811323700939e+00,3.166968640373790222e+01
1.710699999999999932e+02,6.462607552289970414e+00,1.162118700366698398e+00,3.092100313723390315e+01
1.710800000000000125e+02,5.949538131739990909e+00,9.930977870030635035e-01,3.017302738995773481e+01
1.710900000000000034e+02,5.472018075265600245e+00,8.806487599552172973e-01,2.943159047376946802e+01
1.710999999999999943e+02,5.031618875297851012e+00,8.160244785529655598e-01,2.870087761986313168e+01
1.711100000000000136e+02,4.628969224150482731e+00,7.913119827726466937e-01,2.798377177093352586e+01
1.711200000000000045e+02,4.263929889949945817e+00,7.995375015666825735e-01,2.728215942849323739e+01
1.711299999999999955e+02,3.935758136166562338e+00,8.346967986258273520e-01,2.659718942216279203e+01
